id,category,name,obtained_from,source_type,additional,local_pos,local_neg,formula,fixedmass,netcharge,inspected_by,inspected_on
4591,2,Hydrogen-substituted Unsaturated-PerFluoro Ether Undecanoic Acid,https://doi.org/10.1021/acs.est.8b03030,2,"Individual.Acronym:H-UPFEUdA;Class.in.source.paper:NA;Discovered.By:Wang et al 2018;Class.Name:Hydrodo-Unsaturated Perfluoro ether alkanoic acids;Class.Acronym:H-UPFECA;Super.Class.1:Substituted, unsaturated Ether Sulfonates ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Hydrodo-Unsatudared Perfluoro-n-octanoxy ethanoic acid",0,0,C10H4F14O3,437.9936891,0,,
4592,2,Perfluoroheptane dienoic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:U2PFHpA;Class.in.source.paper:9;Discovered.By:Wang et al 2018;Class.Name:Perfluoroalkane dienoic acid;Class.Acronym:U2PFCA;Super.Class.1:Cyclic and Unsaturated PFAAs;Super.Class.2:PFAA;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C7HF9O2,287.9832833,0,,
4593,2,Perfluorohexane dienoic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:U2PFHxA;Class.in.source.paper:9;Discovered.By:Wang et al 2018;Class.Name:Perfluoroalkane dienoic acid;Class.Acronym:U2PFCA;Super.Class.1:Cyclic and Unsaturated PFAAs;Super.Class.2:PFAA;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C6HF7O2,237.9864768,0,,
4594,2,Perfluorooctane dienoic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:U2PFOA;Class.in.source.paper:9;Discovered.By:Wang et al 2018;Class.Name:Perfluoroalkane dienoic acid;Class.Acronym:U2PFCA;Super.Class.1:Cyclic and Unsaturated PFAAs;Super.Class.2:PFAA;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C8HF11O2,337.9800897,0,,
4595,2,Perfluoropentane dienoic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:U2PFPeA;Class.in.source.paper:9;Discovered.By:Wang et al 2018;Class.Name:Perfluoroalkane dienoic acid;Class.Acronym:U2PFCA;Super.Class.1:Cyclic and Unsaturated PFAAs;Super.Class.2:PFAA;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C5HF5O2,187.9896704,0,,
4596,2,Perfluoroalkyl Dodecanedioic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:PFDodiA;Class.in.source.paper:F/10;Discovered.By:Wang et al 2018;  Yu et al 2018;Class.Name:Perfluoroalkyl dicarboxylic acids;Class.Acronym:PFCdiA;Super.Class.1:PFCdiA and substituted PFCdiA ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:PFdiDoA;Historical.name.s.:NA,0,0,C12H2F20O4,589.9633729,0,,
4597,2,Perfluoroalkyl Heptadecanedioic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:PFHpDdiA;Class.in.source.paper:F/10;Discovered.By:Wang et al 2018;  Yu et al 2018;Class.Name:Perfluoroalkyl dicarboxylic acids;Class.Acronym:PFCdiA;Super.Class.1:PFCdiA and substituted PFCdiA ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:PFdiHpDA;Historical.name.s.:NA,0,0,C17H2F30O4,839.9474051,0,,
4598,2,Perfluoroalkyl Hexadecanedioic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:PFHxDdiA;Class.in.source.paper:F/10;Discovered.By:Wang et al 2018;  Yu et al 2018;Class.Name:Perfluoroalkyl dicarboxylic acids;Class.Acronym:PFCdiA;Super.Class.1:PFCdiA and substituted PFCdiA ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:PFdiHxDA;Historical.name.s.:NA,0,0,C16H2F28O4,789.9505987,0,,
4599,2,Perfluoroalkyl Nonanedioic acid,https://doi.org/10.1021/acs.est.8b03030,2,"Individual.Acronym:PFNdiA;Class.in.source.paper:F/10;Discovered.By:Wang et al 2018;  Yu et al 2018;Class.Name:Perfluoroalkyl dicarboxylic acids;Class.Acronym:PFCdiA;Super.Class.1:PFCdiA and substituted PFCdiA ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:PFdiNA, PFNdiOA ;Historical.name.s.:Perfluoroalkyl (linear) dicarboxylic acids",0,0,C9H2F14O4,439.9729536,0,,
4600,2,Perfluoroalkyl Pentadecanedioic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:PFPeDdiA;Class.in.source.paper:F/10;Discovered.By:Wang et al 2018;  Yu et al 2018;Class.Name:Perfluoroalkyl dicarboxylic acids;Class.Acronym:PFCdiA;Super.Class.1:PFCdiA and substituted PFCdiA ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:PFdiPeDA;Historical.name.s.:NA,0,0,C15H2F26O4,739.9537923,0,,
4601,2,Perfluoroalkyl Undecanedioic acid,https://doi.org/10.1021/acs.est.8b03030,2,Individual.Acronym:PFUddiA;Class.in.source.paper:F/10;Discovered.By:Wang et al 2018;  Yu et al 2018;Class.Name:Perfluoroalkyl dicarboxylic acids;Class.Acronym:PFCdiA;Super.Class.1:PFCdiA and substituted PFCdiA ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:PFdiUdA;Historical.name.s.:NA,0,0,C11H2F18O4,539.9665665,0,,
4602,2,6:2 fluorotelomer thia propanoamido propanoamido propanoic acid,https://doi.org/10.1021/acs.estlett.8b00148,2,Individual.Acronym:6:2 FTTh-Pr2AdPrA;Class.in.source.paper:F;Discovered.By:Yi et al 2018;Class.Name:x:2 fluorotelomer thia propanoamido propanoamido propanoic acid;Class.Acronym:X:2 FTTh-Pr2AdPrA;Super.Class.1:Fluorotelomer thia Derivatives ;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:6:2 FtTPIAA;Historical.name.s.:NA,0,0,C17H19F13N2O4S,594.0857949,0,,
4603,2,6:2 fluorotelomer thia propanoamido propanoic acid,https://doi.org/10.1021/acs.estlett.8b00148,2,Individual.Acronym:6:2 FTTh-PrAdPrA;Class.in.source.paper:E;Discovered.By:Yi et al 2018 (Tentative);Class.Name:X:2 fluorotelomer thia propanoamido propanoic acid;Class.Acronym:X:2 FTTh-PrAdPrA;Super.Class.1:Fluorotelomer thia Derivatives ;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:6:2 FtTPIA;Historical.name.s.:NA,0,0,C14H14F13NO3S,523.0486812,0,,
4604,2,6:2 fluorotelomer thia propanoyl oxy propanoic acid,https://doi.org/10.1021/acs.estlett.8b00148,2,Individual.Acronym:6:2 FTTh-PrOOPrA;Class.in.source.paper:G;Discovered.By:Yi et al 2018 (Tentative);Class.Name:X:2 fluorotelomer thia propanoyl oxy propanoic acid;Class.Acronym:X:2 FTTh-PrOOPrA;Super.Class.1:Fluorotelomer thia Derivatives ;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:6:2 FtTPoP;Historical.name.s.:NA,0,0,C14H13F13O4S,524.0326968,0,,
4605,2,Perfluoro Ether dodecanoic acid,https://doi.org/10.1021/acs.est.8b0249200398,2,"Individual.Acronym:PFEDoA;Class.in.source.paper:Zhou MC1/McCord A;Discovered.By:Yu et al 2018, inferred from Hydebreck et al 2015& Sun et al 2016;Class.Name:Perfluoro ether alkanoic acid;Class.Acronym:PFECA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Perfluoro-n-methoxy decanoic acid",0,0,C11HF21O3,579.9590365,0,,
4606,2,Perfluoro Ether heptadecanoic acid,https://doi.org/10.1021/acs.est.8b0249200398,2,"Individual.Acronym:PFEHpDA;Class.in.source.paper:Zhou MC1/McCord A;Discovered.By:Yu et al 2018, inferred from Hydebreck et al 2015& Sun et al 2016;Class.Name:Perfluoro ether alkanoic acid;Class.Acronym:PFECA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Perfluoro-n-methoxy tetradecanoic acid",0,0,C15HF29O3,779.9462623,0,,
4607,2,Perfluoro Ether hexadecanoic acid,https://doi.org/10.1021/acs.est.8b0249200398,2,"Individual.Acronym:PFEHxDA;Class.in.source.paper:Zhou MC1/McCord A;Discovered.By:Yu et al 2018, inferred from Hydebreck et al 2015& Sun et al 2016;Class.Name:Perfluoro ether alkanoic acid;Class.Acronym:PFECA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Perfluoro-n-methoxy tridecanoic acid",0,0,C14HF27O3,729.9494558,0,,
4608,2,Perfluoro Ether tridecanoic acid,https://doi.org/10.1021/acs.est.8b0249200398,2,"Individual.Acronym:PFETrDA;Class.in.source.paper:Zhou MC1/McCord A;Discovered.By:Yu et al 2018, inferred from Hydebreck et al 2015& Sun et al 2016;Class.Name:Perfluoro ether alkanoic acid;Class.Acronym:PFECA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Perfluoro-n-methoxy dodecanoic acid",0,0,C12HF23O3,629.955843,0,,
4609,2,Perfluoro Ether ttetradecanoic acid,https://doi.org/10.1021/acs.est.8b0249200398,2,"Individual.Acronym:PFETeDA;Class.in.source.paper:Zhou MC1/McCord A;Discovered.By:Yu et al 2018, inferred from Hydebreck et al 2015& Sun et al 2016;Class.Name:Perfluoro ether alkanoic acid;Class.Acronym:PFECA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Perfluoro-n-methoxy dodecanoic acid",0,0,C13HF25O3,679.9526494,0,,
4610,2,p-per?uorous nonenoxybenzenesulfonate,https://doi.org/10.1021/acs.est.8b02492,2,Individual.Acronym:OBS;Class.in.source.paper:H;Discovered.By:Yu et al 2018; Xu et al 2017;Class.Name:Undefied PFEAS;Class.Acronym:Undefied PFEAS;Super.Class.1:Undefied PFEAS;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:p-per?uorous nonenoxybenzenesulfonate,0,0,C15H5F17O4S,603.9637094,0,,
4611,2,Hydrogen-substituted Unsaturated Perfluoro dietherhaxane sulfonic acid,https://doi.org/10.1021/ma071603z,2,"Individual.Acronym:H-UPFE2HxS;Class.in.source.paper:MC3/MC7-A;Discovered.By:Zhou et al 2007;Class.Name:Hydrogen-substituted Unsatudared Perfluoro polyether sulfonic acid;Class.Acronym:H-UPFESA;Super.Class.1:Substituted, unsaturated Ether Sulfonates ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:NA",0,0,C4H2F6O5S,275.9527135,0,,
4612,2,Sulfo-Perfluoro butoxy ethanoic acid,https://doi.org/10.1021/ma071603z,2,"Individual.Acronym:S-PFBOEtA;Class.in.source.paper:MC7-C;Discovered.By:Zhou et al 2007;Class.Name:Sulfo-Perfluoro ether alkanoic acid;Class.Acronym:S-PFECA;Super.Class.1:Substituted, unsaturated Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:NA",0,0,C6H2F10O6S,391.941241,0,,
4613,2,Sulfo PerFluorobutanoic Acid,https://doi.org/10.1021/ma071603z,2,Individual.Acronym:S-PFBA;Class.in.source.paper:McCord B/MC3/MC7-A;Discovered.By:Zhou et al 2007; Inferred from McCord et al 2019;Class.Name:Sulfo-Perfluoro carboxylic acid;Class.Acronym:S-PFCA;Super.Class.1:Sulfide-substituted PFAA;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C4H2F6O5S,275.9527135,0,,
4614,2,TriHydrogen-substituted perfluoroOctadecanoic Acid,https://doi.org/10.1021/acs.est.6b05330,3,"Individual.Acronym:3H-PFODA;Class.in.source.paper:NA;Discovered.By:inferred from Newton et al 2017;Class.Name:TriHydrogen-substituted Perfluoro carboxylic acid;Class.Acronym:3H-PFCA;Super.Class.1:H-Substituted Carboxylic Acid ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:perfluorobutane carboxylate (+3H, -3F), 3-Hydro substituted perfluorocarboxylates",0,0,C18H4F32O2,859.9700324,0,,
4615,2,Unsaturated  PerFluorohexanoic Acid,https://doi.org/10.1021/acs.est.5b03379,3,Individual.Acronym:UPFHxA;Class.in.source.paper:NA;Discovered.By:Inferred from Washington et al 2015;Class.Name:Unsaturated  PerFluoroalkanoic Acid;Class.Acronym:UPFCA;Super.Class.1:Cyclic and Unsaturated PFAAs;Super.Class.2:PFAA;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C6HF9O2,275.9832833,0,,
4616,2,10:2 Fluorotelomer sulfonamido propyl hydroxy dimethyl amine,https://doi.org/10.1002/9781119954620.ch17,2,Individual.Acronym:10:2 FTSAPr-OHdiMeAn;Class.in.source.paper:FS-183;Discovered.By:Martin 2012;Class.Name:X:2 Fluorotelomer sulfonamido propyl hydroxyl dimethyl amine;Class.Acronym:X:2 FTSAPr-OHMeMeAn;Super.Class.1:Fluorotelomer sulfonamides;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,1,0,C17H18F21N2O3S,729.0697325,1,,
4617,2,12:2 Fluorotelomer sulfonamido propyl hydroxy dimethyl amine,https://doi.org/10.1002/9781119954620.ch17,2,Individual.Acronym:12:2 FTSAPr-OHdiMeAn;Class.in.source.paper:FS-183;Discovered.By:Martin 2012;Class.Name:X:2 Fluorotelomer sulfonamido propyl hydroxyl dimethyl amine;Class.Acronym:X:2 FTSAPr-OHMeMeAn;Super.Class.1:Fluorotelomer sulfonamides;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,1,0,C19H18F25N2O3S,829.0633454,1,,
4618,2,2:2 Fluorotelomer sulfonamido propyl hydroxy dimethyl amine,https://doi.org/10.1002/9781119954620.ch17,2,Individual.Acronym:2:2 FTSAPr-OHdiMeAn;Class.in.source.paper:FS-183;Discovered.By:Martin 2012;Class.Name:X:2 Fluorotelomer sulfonamido propyl hydroxyl dimethyl amine;Class.Acronym:X:2 FTSAPr-OHMeMeAn;Super.Class.1:Fluorotelomer sulfonamides;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,1,0,C9H18F5N2O3S,329.095281,1,,
4619,2,4:2 Fluorotelomer sulfonamido propyl hydroxy dimethyl amine,https://doi.org/10.1002/9781119954620.ch17,2,Individual.Acronym:4:2 FTSAPr-OHdiMeAn;Class.in.source.paper:FS-183;Discovered.By:Martin 2012;Class.Name:X:2 Fluorotelomer sulfonamido propyl hydroxyl dimethyl amine;Class.Acronym:X:2 FTSAPr-OHMeMeAn;Super.Class.1:Fluorotelomer sulfonamides;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,1,0,C11H18F9N2O3S,429.0888938,1,,
4620,2,6:2 Fluorotelomer sulfonamido propyl hydroxy dimethyl amine,https://doi.org/10.1002/9781119954620.ch17,2,Individual.Acronym:6:2 FTSAPr-OHdiMeAn;Class.in.source.paper:FS-183;Discovered.By:Martin 2012;Class.Name:X:2 Fluorotelomer sulfonamido propyl hydroxyl dimethyl amine;Class.Acronym:X:2 FTSAPr-OHMeMeAn;Super.Class.1:Fluorotelomer sulfonamides;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,1,0,C13H18F13N2O3S,529.0825067,1,,
4621,2,8:2 Fluorotelomer sulfonamido propyl hydroxy dimethyl amine,https://doi.org/10.1002/9781119954620.ch17,2,Individual.Acronym:8:2 FTSAPr-OHdiMeAn;Class.in.source.paper:FS-183;Discovered.By:Martin 2012;Class.Name:X:2 Fluorotelomer sulfonamido propyl hydroxyl dimethyl amine;Class.Acronym:X:2 FTSAPr-OHMeMeAn;Super.Class.1:Fluorotelomer sulfonamides;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:NA,1,0,C15H18F17N2O3S,629.0761196,1,,
4622,2,DiHydrogen-substituted fluoro Ether Heptane sulfonic acid,PATENT: US7671112B2,5,"Individual.Acronym:2H-PFEHpA;Class.in.source.paper:NA;Discovered.By:Hintzer et al 2010;Class.Name:Perfluoroalkane ether akanoic acid;Class.Acronym:PFCECA;Super.Class.1:Substituted, unsaturated Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:C4F9-O-CH2COOH",0,0,C6H3F9O3,293.9938479,0,,
4623,2,DiHydrogen-substituted fluoro Ether Hexane sulfonic acid,PATENT: US7671112B2,5,"Individual.Acronym:2H-PFEHxA;Class.in.source.paper:NA;Discovered.By:Hintzer et al 2010;Class.Name:Perfluoroalkane ether akanoic acid;Class.Acronym:PFCECA;Super.Class.1:Substituted, unsaturated Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:C3F7-O-CH2COOH",0,0,C5H3F7O3,243.9970415,0,,
4624,2,10:2/8:2 fluorotelomer phosphate diester,https://doi.org/10.1007/s11356-010-0439-3,2,"Individual.Acronym:10:2/8:2 diPAPs;Class.in.source.paper:NA;Discovered.By:Trier et al 2011;Class.Name:Fluorotelomer phosphate diester;Class.Acronym:di-PAPs;Super.Class.1:fluorotelomer phosphate ester;Super.Class.2:Fluorinated PA;Historical.Acronym.s.:NA;Historical.name.s.:x:2/y:2 FTOH disubstituted phosphate surfactant, Disubstituted phosphate surfactants, Di-Substituted polyfluorinated phosphate esters",0,0,C22H9F38O4P,1089.963168,0,,
4625,2,12:2/10:2 fluorotelomer phosphate diester,https://doi.org/10.1007/s11356-010-0439-3,2,"Individual.Acronym:12:2/10:2 diPAPs;Class.in.source.paper:NA;Discovered.By:Trier et al 2011;Class.Name:Fluorotelomer phosphate diester;Class.Acronym:di-PAPs;Super.Class.1:fluorotelomer phosphate ester;Super.Class.2:Fluorinated PA;Historical.Acronym.s.:NA;Historical.name.s.:x:2/y:2 FTOH disubstituted phosphate surfactant, Disubstituted phosphate surfactants, Di-Substituted polyfluorinated phosphate esters",0,0,C26H9F46O4P,1289.950394,0,,
4626,2,14:2/12:2 fluorotelomer phosphate diester,https://doi.org/10.1007/s11356-010-0439-3,2,"Individual.Acronym:14:2/12:2 diPAPs;Class.in.source.paper:NA;Discovered.By:Trier et al 2011;Class.Name:Fluorotelomer phosphate diester;Class.Acronym:di-PAPs;Super.Class.1:fluorotelomer phosphate ester;Super.Class.2:Fluorinated PA;Historical.Acronym.s.:NA;Historical.name.s.:x:2/y:2 FTOH disubstituted phosphate surfactant, Disubstituted phosphate surfactants, Di-Substituted polyfluorinated phosphate esters",0,0,C30H9F54O4P,1489.937619,0,,
4627,2,6:2 fluorotelomer phosphate triester,https://doi.org/10.1007/s11356-010-0439-3,2,Individual.Acronym:6:2 triPAPs;Class.in.source.paper:NA;Discovered.By:Trier et al 2011;Class.Name:Fluorotelomer phosphate triester;Class.Acronym:tri-PAPs;Super.Class.1:fluorotelomer phosphate ester;Super.Class.2:Fluorinated PA;Historical.Acronym.s.:NA;Historical.name.s.:x:2/y:2/z:2 FTOH trisubstituted phosphate surfactant,0,0,C24H12F39O4P,1135.985046,0,,
4628,2,11:2 fluorotelomer acrylate,https://doi.org/10.1007/s11356-010-0439-3,2,Individual.Acronym:11:2 FTAc;Class.in.source.paper:NA;Discovered.By:Trier et al 2011 (Zonyl TM );Class.Name:Fluorotelomer acrylate;Class.Acronym:x:2 FTAc;Super.Class.1:FTA Derivatives;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:11:2 FTacr;Historical.name.s.:Fluoroacrylate,0,0,C16H7F23O2,668.0078785,0,,
4629,2,13:2 fluorotelomer acrylate,https://doi.org/10.1007/s11356-010-0439-3,2,Individual.Acronym:13:2 FTAc;Class.in.source.paper:NA;Discovered.By:Trier et al 2011 (Zonyl TM );Class.Name:Fluorotelomer acrylate;Class.Acronym:x:2 FTAc;Super.Class.1:FTA Derivatives;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:13:2 FTacr;Historical.name.s.:Fluoroacrylate,0,0,C18H7F27O2,768.0014914,0,,
4630,2,5:2 fluorotelomer acrylate,https://doi.org/10.1007/s11356-010-0439-3,2,Individual.Acronym:5:2 FTAc;Class.in.source.paper:NA;Discovered.By:Trier et al 2011 (Zonyl TM );Class.Name:Fluorotelomer acrylate;Class.Acronym:x:2 FTAc;Super.Class.1:FTA Derivatives;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:5:2 FTacr;Historical.name.s.:Fluoroacrylate,0,0,C10H7F11O2,368.0270399,0,,
4631,2,9:2 fluorotelomer acrylate,https://doi.org/10.1007/s11356-010-0439-3,2,Individual.Acronym:9:2 FTAc;Class.in.source.paper:NA;Discovered.By:Trier et al 2011 (Zonyl TM );Class.Name:Fluorotelomer acrylate;Class.Acronym:x:2 FTAc;Super.Class.1:FTA Derivatives;Super.Class.2:FTS and FTA Derivatives;Historical.Acronym.s.:9:2 FTacr;Historical.name.s.:Fluoroacrylate,0,0,C14H7F19O2,568.0142656,0,,
4632,2,DiHydrogen-substituted fluoro triether Undecanoic acid,PATENT: US7671112B2,5,"Individual.Acronym:2H-PFE3UdA;Class.in.source.paper:NA;Discovered.By:Hintzer et al 2010;Class.Name:Perfluoroalkane ether akanoic acid;Class.Acronym:PFCECA;Super.Class.1:Substituted, unsaturated Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:CF3-O-CF2-CF2-CF2-O-CF2-CF2-O-CH2COOH",0,0,C8H3F13O5,425.9772901,0,,
4633,2,Perfluoro diEther decananoic acid,https://doi.org/10.1021/acs.est.5b01215,3,Individual.Acronym:PFE2DA;Class.in.source.paper:NA;Discovered.By:inferred from Sun et al 2016; McCord et al 2019; Strynar et al 2015;Class.Name:Perfluoro polyether alkanoic acid;Class.Acronym:PFEnCA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:NA,0,0,C8HF15O4,445.9635318,0,,
4634,2,Perfluoro diEther heptananoic acid,https://doi.org/10.1021/acs.est.5b01215,3,"Individual.Acronym:PFE2HpA;Class.in.source.paper:A;Discovered.By:inferred from Sun et al 2016; McCord et al 2019; Strynar et al 2015;Class.Name:Perfluoro polyether alkanoic acid;Class.Acronym:PFEnCA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:Perfluoro(4,6-dioxaheptanoic) acid (PFO2HpA)",0,0,C5HF9O4,295.9731125,0,,
4635,2,Perfluoro diEther undecananoic acid,https://doi.org/10.1021/acs.est.5b01215,3,Individual.Acronym:PFE2UdA;Class.in.source.paper:NA;Discovered.By:inferred from Sun et al 2016; McCord et al 2019; Strynar et al 2015;Class.Name:Perfluoro polyether alkanoic acid;Class.Acronym:PFEnCA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:HFPO-TA;Historical.name.s.:NA,0,0,C9HF17O4,495.9603383,0,,
4636,2,Perfluoro diEther octananoic acid,https://doi.org/10.1021/acs.est.5b01215,3,"Individual.Acronym:PFE2OA;Class.in.source.paper:NA;Discovered.By:inferred from Sun et al 2016; McCord et al 2019; Strynar et al 2015;Ruan et al 2015_1;Class.Name:Perfluoro polyether alkanoic acid;Class.Acronym:PFEnCA;Super.Class.1:Ether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:PFEt-O-Ace;Historical.name.s.:Asahi's product, ; perfluoroethoxy ethoxy acetate; If n = 2, Perfluoro-3-oxa-oct-6-enoic acid, 4,7-PFO2OA, 3,6-PFO2OA; perfluoromethoxy ethoxy propanoic acid",0,0,C6HF11O4,345.9699189,0,,
4637,2,Unsaturated fluoro diEther decanoic acid,https://doi.org/10.1021/acs.est.8b06017,2,"Individual.Acronym:UPFE2DA;Class.in.source.paper:A;Discovered.By:McCord et al 2019 (lev 4);Class.Name:Unsaturated Perfluoro polyether alkanoic acid;Class.Acronym:UPFEnCA;Super.Class.1:Substituted, unsaturated Polyether Carboxylic Acid ;Super.Class.2:PFEAS;Historical.Acronym.s.:NA;Historical.name.s.:NA",0,0,C8HF13O4,407.9667254,0,,
4638,2,Dihydrogen-substituted perfluoroButanoic acid,https://doi.org/10.1021/acs.est.6b05330,4,"Individual.Acronym:2H-PFBA;Class.in.source.paper:NA;Discovered.By:predicted from Newton et al 2017;Class.Name:Dihydrogen-substituted Perfluoro carboxylic acid;Class.Acronym:2H-PFCA;Super.Class.1:H-Substituted Carboxylic Acid ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:perfluorobutane carboxylate (+2H -2F), 2-Hydro substituted perfluorocarboxylates",0,0,C4H3F5O2,178.0053204,0,,
4639,2,Dihydrogen-substituted perfluoroPentanoic acid,https://doi.org/10.1021/acs.est.6b05330,4,"Individual.Acronym:2H-PFPeA;Class.in.source.paper:NA;Discovered.By:predicted from Newton et al 2017;Class.Name:Dihydrogen-substituted Perfluoro carboxylic acid;Class.Acronym:2H-PFCA;Super.Class.1:H-Substituted Carboxylic Acid ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:perfluorobutane carboxylate (+2H -2F), 2-Hydro substituted perfluorocarboxylates",0,0,C5H3F7O2,228.0021269,0,,
4640,2,DiHydrogen-substituted perfluoroHexanoic acid,https://doi.org/10.1021/acs.est.6b05330,4,"Individual.Acronym:2H-PFHxA;Class.in.source.paper:NA;Discovered.By:predicted from Newton et al 2017;Class.Name:Dihydrogen-substituted Perfluoro carboxylic acid;Class.Acronym:2H-PFCA;Super.Class.1:H-Substituted Carboxylic Acid ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:perfluorobutane carboxylate (+2H -2F), 2-Hydro substituted perfluorocarboxylates",0,0,C6H3F9O2,277.9989333,0,,
4641,2,Dihydrogen-substituted perfluoroHeptanoic acid,https://doi.org/10.1021/acs.est.6b05330,4,"Individual.Acronym:2H-PFHpA;Class.in.source.paper:NA;Discovered.By:predicted from Newton et al 2017;Class.Name:Dihydrogen-substituted Perfluoro carboxylic acid;Class.Acronym:2H-PFCA;Super.Class.1:H-Substituted Carboxylic Acid ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:perfluorobutane carboxylate (+2H -2F), 2-Hydro substituted perfluorocarboxylates",0,0,C7H3F11O2,327.9957398,0,,
4642,2,Dihydrogen-substituted perfluoroOctanoic acid,https://doi.org/10.1021/acs.est.6b05330,4,"Individual.Acronym:2H-PFOA;Class.in.source.paper:NA;Discovered.By:predicted from Newton et al 2017;Class.Name:Dihydrogen-substituted Perfluoro carboxylic acid;Class.Acronym:2H-PFCA;Super.Class.1:H-Substituted Carboxylic Acid ;Super.Class.2:Substituted PFAA Derivatives;Historical.Acronym.s.:NA;Historical.name.s.:perfluorobutane carboxylate (+2H -2F), 2-Hydro substituted perfluorocarboxylates",0,0,C8H3F13O2,377.9925462,0,,
