"id","category","name","obtained_from","source_type","additional","local_positive","local_negative","formula","fixedmass","netcharge","inspected_by","inspected_on"
4077,2,"4:2 Fluorotelomer phosphate diester",https://doi.org/10.1007/s11356-010-0439-3,3,PUBCHEMID:87950237;DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer phosphate diester;CLASS:di-PAPs;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:4:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C12H9F18O4P,589.9951034,0,,""
4078,2,"4:2/6:2 Fluorotelomer amino propanoic acid",https://doi.org/10.1007/s11356-010-0439-3,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer Amines;CLASS:Fluorotelomer Amines;CLASS:fluorotelomer amino propanoic acid ;CLASS:x:y FT-APrA;ACRONYM:4:2/4:2 FT-APrA;ACRONYM:NA;SOURCEREF:NA,0,0,C15H13F18NO2,581.0658866,0,,
4079,2,"4:2/6:2 Fluorotelomer amino propanoic acid",https://doi.org/10.1007/s11356-010-0439-3,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer Amines;CLASS:Fluorotelomer Amines;CLASS:fluorotelomer amino propanoic acid ;CLASS:x:y FT-APrA;ACRONYM:4:2/6:2 FT-APrA;ACRONYM:NA;SOURCEREF:NA,0,0,C17H13F22NO2,681.0594995,0,,
4080,2,"4:4 Fluorotelomer mercaptoalkyl phosphate ester",https://doi.org/10.1007/s11356-010-0439-3,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:FTMAP;CLASS:FTPA;CLASS:FTPA;CLASS:Fluorotelomer mercaptoalkyl phosphate esters;ACRONYM:4:4 FTMAP;ACRONYM:NA;SOURCEREF:NA,0,0,C17H17F18O4PS2,722.0018456,0,,
4081,2,"6:2/6:2 Fluorotelomer amino propanoic acid",https://doi.org/10.1007/s11356-010-0439-3,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer phosphate diester;CLASS:di-PAPs;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:6:2/4:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C14H9F22O4P,689.9887162,0,,""
4082,2,"6:2/8:2 Fluorotelomer amino propanoic acid",https://doi.org/10.1007/s11356-010-0439-3,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer phosphate diester;CLASS:di-PAPs;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:4:2/2:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C10H9F14O4P,490.0014905,0,,""
4083,2,"6:2/6:2 Fluorotelomer amino propanoic acid",https://doi.org/10.1007/s11356-010-0439-3,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer Amines;CLASS:Fluorotelomer Amines;CLASS:fluorotelomer amino propanoic acid ;CLASS:x:y FT-APrA;ACRONYM:6:2/6:2 FT-APrA;ACRONYM:NA;SOURCEREF:NA,0,0,C19H13F26NO2,781.0531124,0,,""
4084,2,"6:2/8:2 Fluorotelomer amino propanoic acid",https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:Fluorotelomer Amines;CLASS:Fluorotelomer Amines;CLASS:fluorotelomer amino propanoic acid ;CLASS:x:y FT-APrA;ACRONYM:6:2/8:2 FT-APrA;ACRONYM:NA;SOURCEREF:NA,0,0,C21H13F30NO2,881.0467253,0,,
4085,2,"6:4 Fluorotelomer mercaptoalkyl phosphate ester",https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from  Trier et al 2011;CLASS:FTMAP;CLASS:FTPA;CLASS:FTPA;CLASS:Fluorotelomer mercaptoalkyl phosphate esters;ACRONYM:6:4 FTMAP;ACRONYM:NA;SOURCEREF:NA,0,0,C19H17F22O4PS2,821.9954585,0,,
4086,2,N-Dihydroxyethyl amino 10:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-10:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C28H18F42NO6P,1293.020109,0,,
4087,2,N-Dihydroxyethyl amino 12:2/10:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-12:2/10:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C30H18F46NO6P,1393.013722,0,,
4088,2,N-Dihydroxyethyl amino 14:2/12:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-14:2/12:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C34H18F54NO6P,1593.000948,0,,
4089,2,N-Dihydroxyethyl amino 14:2/12:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-12:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C32H18F50NO6P,1493.007335,0,,
4090,2,N-Dihydroxyethyl amino 2:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-2:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C12H18F10NO6P,493.0712061,0,,
4091,2,N-Dihydroxyethyl amino 4:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-4:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C16H18F18NO6P,693.0584319,0,,
4092,2,N-Dihydroxyethyl amino 6:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-6:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C20H18F26NO6P,893.0456576,0,,
4093,2,N-Dihydroxyethyl amino 6:2/4:2 Fluorotelomer phosphate diester,https://doi.org/10.1080/02652030500183474,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-6:2/4:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C18H18F22NO6P,793.0520448,0,,
4094,2,N-Dihydroxyethyl amino 6:2/4:2 Fluorotelomer phosphate diester,https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-4:2/2:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C14H18F14NO6P,593.064819,0,,
4095,2,N-Dihydroxyethyl amino 8:2/6:2 Fluorotelomer phosphate diester,https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:inferred from Begley et al 2005;CLASS:DiOHEtA-diPAPs;CLASS:N-dihydroxyethyl amino fluorotelomer phosphate diester;CLASS:fluorotelomer phosphate ester;CLASS:fluorotelomer phosphate ester;ACRONYM:DiOHEtA-8:2/6:2 diPAPs;ACRONYM:NA;SOURCEREF:NA,0,0,C22H18F30NO6P,993.0392705,0,,
4096,2,"10:2 Fluorotelomer thia ethyl phosphonic acid",https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:10:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C14H10F21O3PS,687.9752944,0,,
4097,2,"12:2 Fluorotelomer thia ethyl phosphonic acid",https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:12:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C16H10F25O3PS,787.9689073,0,,
4098,2,"14:2 Fluorotelomer thia ethyl phosphonic acid",https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:14:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C18H10F29O3PS,887.9625202,0,,
4099,2,"16:2 Fluorotelomer thia ethyl phosphonic acid",https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:16:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C20H10F33O3PS,987.9561331,0,,
4100,2,"18:2 Fluorotelomer thia ethyl phosphonic acid",https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:18:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C22H10F37O3PS,1087.949746,0,,
4101,2,"2:2 Fluorotelomer thia ethyl phosphonic acid",https://doi.org/10.1016/j.jfluchem.2006.03.003,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:2:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C6H10F5O3PS,288.0008429,0,,
4102,2,"20:2 Fluorotelomer thia ethyl phosphonic acid",PATENT:US7671112B2,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:20:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C24H10F41O3PS,1187.943359,0,,
4103,2,"4:2 Fluorotelomer thia ethyl phosphonic acid",PATENT:US7671112B2,3,DISCOVEREDBY:Inferred from Essahli et al 2006;CLASS:Fluorotelomer thia Derivatives ;CLASS:Fluorotelomer thia Derivatives ;CLASS:X:2 FTTh-EtPA;CLASS:X:2 fluorotelomer thia ethyl phosphonic acid;ACRONYM:4:2 FTTh-EtPA;ACRONYM:NA;SOURCEREF:NA,0,0,C8H10F9O3PS,387.9944558,0,,
4104,2,Dihydrogen-substituted fluoro ether octane sulfonic acid,PATENT:US7671112B2,3,"DISCOVEREDBY:Inferred from Hintzer et al 2010;CLASS:PFCECA;CLASS:Perfluoroalkane ether akanoic acid;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;ACRONYM:2H-PFEOA;ACRONYM:NA;SOURCEREF:NA",0,0,C7H3F13O4S,429.9544464,0,,""
4105,2,Trihydrogen-substituted fluoro diether octanoic acid,PATENT:US7671112B2,3,"DISCOVEREDBY:Inferred from Hintzer et al 2010;CLASS:PFCECA;CLASS:Perfluoroalkane ether akanoic acid;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;ACRONYM:3H-PFE2OA;ACRONYM:NA;SOURCEREF:NA",0,0,C6H4F8O4,291.9981844,0,,
4106,2,Trihydrogen-substituted fluoro Ether Heptanoic acid,https://doi.org/10.1021/acs.est.5b01648,2,"DISCOVEREDBY:Inferred from Hintzer et al 2010;CLASS:PFCECA;CLASS:Perfluoroalkane ether akanoic acid;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;ACRONYM:3H-PFEHpA;ACRONYM:NA;SOURCEREF:NA",0,0,C6H4F8O3,276.0032697,0,,
4107,2,Trihydrogen-substituted fluoro Ether Octanoic acid,https://doi.org/10.1016/j.talanta.2016.02.021,3,"DISCOVEREDBY:Inferred from Hintzer et al 2010;CLASS:PFCECA;CLASS:Perfluoroalkane ether akanoic acid;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;CLASS:Substituted, unsaturated Ether Carboxylic Acid ;ACRONYM:3H-PFEOA;ACRONYM:NA;SOURCEREF:NA",0,0,C7H4F10O3,326.0000762,0,,
4108,2,Perfluoro Ether octadecanoic acid,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:inferred from Hydebreck et al 2015& Sun et al 2016;CLASS:Ether Carboxylic Acid ;CLASS:Ether Carboxylic Acid ;CLASS:PFECA;CLASS:Perfluoro ether alkanoic acid;ACRONYM:NA;ACRONYM:PFEODA;SOURCEREF:Zhou MC1/McCord A,0,0,C17HF33O3,879.9398752,0,,
4109,2,N-Oxidedimethyl ammonio propyl-perfluorobutane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FBAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C9H14F7N2O2,315.0938016,1,,""
4110,2,N-Oxidedimethyl ammonio propyl-perfluorodecane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FDAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C15H14F19N2O2,615.0746403,1,,""
4111,2,N-Oxidedimethyl ammonio propyl-perfluorododecane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FDoAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C17H14F23N2O2,715.0682532,1,,""
4112,2,N-Oxidedimethyl ammonio propyl-perfluoroethane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FEtAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C7H14F3N2O2,215.1001888,1,,""
4113,2,N-Oxidedimethyl ammonio propyl-perfluoroheptane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FHpAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C12H14F13N2O2,465.084221,1,,""
4114,2,N-Oxidedimethyl ammonio propyl-perfluorohexane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FHxAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C11H14F11N2O2,415.0874145,1,,""
4115,2,N-Oxidedimethyl ammonio propyl-perfluorononane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FNAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C14H14F17N2O2,565.0778338,1,,""
4116,2,N-Oxidedimethyl ammonio propyl-perfluoropentadecane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FPeDAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C20H14F29N2O2,865.0586725,1,,""
4117,2,N-Oxidedimethyl ammonio propyl-perfluoropentane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FPeAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C10H14F9N2O2,365.0906081,1,,""
4118,2,N-Oxidedimethyl ammonio propyl-perfluoropropane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FPrAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C8H14F5N2O2,265.0969952,1,,""
4119,2,N-Oxidedimethyl ammonio propyl-perfluorotetradecane amide,https://doi.org/10.1016/j.talanta.2016.02.021,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FTeDAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C19H14F27N2O2,815.061866,1,,""
4120,2,N-Oxidedimethyl ammonio propyl-perfluorotridecane amide,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FTrDAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C18H14F25N2O2,765.0650596,1,,""
4121,2,N-Oxidedimethyl ammonio propyl-perfluoroundecane amide,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:Inferred from Munoz 2016;CLASS:N-oxidedimethylammonio propyl-perfluoroalkaneamide;CLASS:OAmPr-FAAd;CLASS:Perfluorinated Amide;CLASS:Perfluorinated Amide;ACRONYM:OAmPr-FUdAd;ACRONYM:PFAAB;SOURCEREF:NA,1,0,C16H14F21N2O2,665.0714467,1,,""
4122,2,Trihydrogen-substituted perfluorobutanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,PUBCHEMID:83856312;DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFBA;ACRONYM:NA;SOURCEREF:NA,0,0,C4H4F4O2,160.0147422,0,,""
4123,2,Trihydrogen-substituted perfluorodecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,PUBCHEMID:139594567;DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFDA;ACRONYM:NA;SOURCEREF:NA,0,0,C10H4F16O2,459.9955809,0,,""
4124,2,Trihydrogen-substituted perfluorododecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,PUBCHEMID:139595127;DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFDoA;ACRONYM:NA;SOURCEREF:NA,0,0,C12H4F20O2,559.9891938,0,,""
4125,2,Trihydrogen-substituted perfluoroheptadecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFHpDA;ACRONYM:NA;SOURCEREF:NA,0,0,C17H4F30O2,809.973226,0,,""
4126,2,Trihydrogen-substituted perfluoroheptanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFHpA;ACRONYM:NA;SOURCEREF:NA,0,0,C7H4F10O2,310.0051616,0,,""
4127,2,Trihydrogen-substituted perfluorohexadecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFHxDA;ACRONYM:NA;SOURCEREF:NA,0,0,C16H4F28O2,759.9764195,0,,""
4128,2,Trihydrogen-substituted perfluorononanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFNA;ACRONYM:NA;SOURCEREF:NA,0,0,C9H4F14O2,409.9987744,0,,""
4129,2,Trihydrogen-substituted perfluorooctanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFOA;ACRONYM:NA;SOURCEREF:NA,0,0,C8H4F12O2,360.001968,0,,""
4130,2,Trihydrogen-substituted perfluoropentadecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFPeDA;ACRONYM:NA;SOURCEREF:NA,0,0,C15H4F26O2,709.9796131,0,,""
4131,2,Trihydrogen-substituted perfluoropentanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,PUBCHEMID:87280194;DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFPeA;ACRONYM:NA;SOURCEREF:NA,0,0,C5H4F6O2,210.0115487,0,,""
4132,2,Trihydrogen-substituted perfluoropropanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DTXSID:DTXSID50584926;DTXCID:DTXCID10535691;CASRN:155142-69-1;PUBCHEMID:16218396;DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFPrA;ACRONYM:NA;SOURCEREF:NA,0,0,C3H4F2O2,110.0179358,0,,""
4133,2,Trihydrogen-substituted perfluorotetradecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFTeDA;ACRONYM:NA;SOURCEREF:NA,0,0,C14H4F24O2,659.9828066,0,,""
4134,2,Trihydrogen-substituted perfluorotridecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFTrDA;ACRONYM:NA;SOURCEREF:NA,0,0,C13H4F22O2,609.9860002,0,,""
4135,2,Trihydrogen-substituted perfluoroundecanoic acid,https://doi.org/10.1021/acs.est.6b05330,3,DISCOVEREDBY:inferred from Newton et al 2017;CLASS:3H-PFCA;CLASS:H-Substituted Carboxylic Acid ;CLASS:H-Substituted Carboxylic Acid ;CLASS:TriHydrogen-substituted Perfluoro carboxylic acid;ACRONYM:3H-PFUdA;ACRONYM:NA;SOURCEREF:NA,0,0,C11H4F18O2,509.9923873,0,,""
